,0
290,10.829696655273438
291,10.538114547729492
292,12.829681396484375
293,10.851558685302734
294,11.277427673339844
295,10.636042594909668
296,10.636432647705078
297,12.209527969360352
298,10.95427131652832
299,10.570908546447754
300,10.514778137207031
301,9.779918670654297
302,9.304197311401367
303,10.516250610351562
304,10.237386703491211
305,12.41571044921875
306,10.576004028320312
307,11.042621612548828
308,10.401659965515137
309,10.43254280090332
310,11.825090408325195
311,10.63215160369873
312,10.27424430847168
313,10.208873748779297
314,9.514822006225586
315,9.046722412109375
316,10.198402404785156
317,9.935909271240234
318,11.996678352355957
319,10.300223350524902
320,10.804305076599121
321,10.171809196472168
322,10.232275009155273
323,11.436393737792969
324,10.307860374450684
325,9.97195816040039
326,9.899005889892578
327,9.249151229858398
328,8.78732681274414
329,9.876463890075684
330,9.63400936126709
331,11.580469131469727
332,10.026691436767578
333,10.567426681518555
334,9.945308685302734
335,10.033857345581055
336,11.04903507232666
337,9.984660148620605
338,9.668933868408203
339,9.589945793151855
340,8.98712158203125
341,8.530679702758789
342,9.559192657470703
343,9.338343620300293
344,11.180072784423828
345,9.763282775878906
346,10.336734771728516
347,9.726953506469727
348,9.841510772705078
349,10.675039291381836
350,9.670332908630371
351,9.373027801513672
352,9.290376663208008
353,8.73196792602539
354,8.283245086669922
355,9.255903244018555
356,9.059454917907715
357,10.813020706176758
358,9.51941967010498
359,10.119674682617188
360,9.522862434387207
361,9.657885551452637
362,10.326468467712402
363,9.373259544372559
364,9.096048355102539
365,9.011693000793457
366,8.495231628417969
367,8.053620338439941
368,8.976661682128906
369,8.804022789001465
370,10.494392395019531
371,9.301379203796387
372,9.921609878540039
373,9.337145805358887
374,9.485237121582031
375,10.011049270629883
376,9.099493980407715
377,8.84531021118164
378,8.759551048278809
379,8.281745910644531
380,7.846447467803955
381,8.725614547729492
382,8.575933456420898
383,10.223605155944824
384,9.11005687713623
385,9.745611190795898
386,9.172449111938477
387,9.326050758361816
388,9.729949951171875
389,8.85546875
390,8.620917320251465
391,8.536767959594727
392,8.096359252929688
393,7.663442611694336
394,8.504485130310059
395,8.371245384216309
396,9.987001419067383
397,8.941877365112305
398,9.585848808288574
399,9.026277542114258
400,9.18307876586914
401,9.484549522399902
402,8.646060943603516
403,8.418466567993164
404,8.338506698608398
405,7.933480262756348
406,7.501750946044922
407,8.312090873718262
408,8.190633773803711
409,9.781564712524414
410,8.792999267578125
411,9.440773963928223
412,8.896292686462402
413,9.056055068969727
414,9.271722793579102
415,8.462837219238281
416,8.239738464355469
417,8.165628433227539
418,7.7937421798706055
419,7.3582634925842285
420,8.143939971923828
421,8.030621528625488
422,9.600589752197266
423,8.659832954406738
424,9.310239791870117
425,8.778578758239746
426,8.942646026611328
427,9.08795166015625
428,8.303048133850098
429,8.085083961486816
430,8.01738166809082
431,7.671097755432129
432,7.230191707611084
433,7.995101451873779
434,7.891122817993164
435,9.446479797363281
436,8.5421142578125
437,9.193798065185547
438,8.673097610473633
439,8.839985847473145
440,8.926185607910156
441,8.160584449768066
442,7.948076248168945
443,7.8878703117370605
444,7.561827659606934
445,7.115951061248779
446,7.861812591552734
447,7.766927719116211
448,9.310050964355469
449,8.435540199279785
450,9.088226318359375
451,8.574906349182129
452,8.745424270629883
453,8.782092094421387
454,8.034113883972168
455,7.826839923858643
456,7.773782730102539
457,7.465366363525391
458,7.012703895568848
459,7.739704608917236
460,7.654412269592285
461,9.187483787536621
462,8.337510108947754
463,8.991406440734863
464,8.482813835144043
465,8.658702850341797
466,8.653678894042969
467,7.920622825622559
468,7.717300891876221
469,7.669951438903809
470,7.376027584075928
471,6.917788505554199
472,7.628015995025635
473,7.551698684692383
474,9.075901985168457
475,8.246299743652344
476,8.901344299316406
477,8.395679473876953
478,8.578113555908203
479,8.53813648223877
480,7.819738864898682
481,7.617055892944336
482,7.574562072753906
483,7.293025970458984
484,6.8300628662109375
485,7.525210380554199
486,7.457319736480713
487,8.973331451416016
488,8.161649703979492
489,8.816781997680664
490,8.313309669494629
491,8.503538131713867
492,8.43248176574707
493,7.728236198425293
494,7.525193214416504
495,7.487016677856445
496,7.216762542724609
497,6.7482757568359375
498,7.4290080070495605
499,7.368818283081055
500,8.87693977355957
501,8.082099914550781
502,8.735867500305176
503,8.235652923583984
504,8.433449745178223
505,8.335067749023438
506,7.644659519195557
507,7.439830780029297
508,7.406131744384766
509,7.1461567878723145
510,6.672776699066162
511,7.338946342468262
512,7.2860493659973145
513,8.783774375915527
514,8.006852149963379
515,8.657745361328125
516,8.16003704071045
517,8.366426467895508
518,8.247392654418945
519,7.568678855895996
520,7.360589027404785
521,7.330099105834961
522,7.081345558166504
523,6.601526737213135
524,7.254087924957275
525,7.2064008712768555
526,8.69648265838623
527,7.9350175857543945
528,8.583159446716309
529,8.087494850158691
530,8.302823066711426
531,8.167247772216797
532,7.496337413787842
533,7.286110877990723
534,7.258570671081543
535,7.019658088684082
536,6.533425331115723
537,7.173606872558594
538,7.129488945007324
539,8.613739013671875
540,7.866451263427734
541,8.511165618896484
542,8.018057823181152
543,8.243172645568848
544,8.093502044677734
545,7.428762435913086
546,7.215891361236572
547,7.190472602844238
548,6.961138725280762
549,6.468364715576172
550,7.0968427658081055
551,7.055871963500977
552,8.533012390136719
553,7.800893783569336
554,8.439393043518066
555,7.950894832611084
556,8.18673324584961
557,8.02584457397461
558,7.366249084472656
559,7.149730682373047
560,7.124871253967285
561,6.9034528732299805
562,6.406962871551514
563,7.024579048156738
564,6.9869818687438965
565,8.455806732177734
566,7.738173484802246
567,8.370340347290039
568,7.88594388961792
569,8.13310432434082
570,7.964212894439697
571,7.30737829208374
572,7.088166236877441
573,7.062399864196777
574,6.851089000701904
575,6.348123550415039
576,6.954837799072266
577,6.919040679931641
578,8.378654479980469
579,7.676860809326172
580,8.303009033203125
581,7.8234758377075195
582,8.08127498626709
583,7.907618522644043
584,7.25208854675293
585,7.029583930969238
586,7.000466823577881
587,6.798583507537842
588,6.291018962860107
589,6.890419006347656
590,6.856193542480469
591,8.302536964416504
592,7.6172590255737305
593,8.236531257629395
594,7.76176118850708
595,8.031893730163574
596,7.856457710266113
597,7.202023506164551
598,6.975396156311035
599,6.94124698638916
600,6.747025489807129
601,6.236025810241699
602,6.828047275543213
603,6.795331001281738
604,8.229766845703125
605,7.560615539550781
606,8.174198150634766
607,7.70220947265625
608,7.984591484069824
609,7.80617618560791
610,7.152742385864258
611,6.9240264892578125
612,6.88419246673584
613,6.6960906982421875
614,6.182334899902344
615,6.769542694091797
616,6.737587928771973
617,8.158071517944336
618,7.506561279296875
619,8.111983299255371
620,7.643128395080566
621,7.939459323883057
622,7.760605335235596
623,7.10814905166626
624,6.877336502075195
625,6.831151962280273
626,6.64412784576416
627,6.131331443786621
628,6.715018272399902
629,6.682808876037598
630,8.089973449707031
631,7.455848693847656
632,8.050676345825195
633,7.5843095779418945
634,7.895509719848633
635,7.719512939453125
636,7.067715644836426
637,6.836026191711426
638,6.781551361083984
639,6.594082832336426
640,6.08013391494751
641,6.6629486083984375
642,6.630970001220703
643,8.023720741271973
644,7.407739639282227
645,7.991153240203857
646,7.526884078979492
647,7.852849960327148
648,7.679944038391113
649,7.029225826263428
650,6.797145366668701
651,6.734984874725342
652,6.543066501617432
653,6.029533386230469
654,6.612939834594727
655,6.5828399658203125
656,7.961620330810547
657,7.362905502319336
658,7.934514045715332
659,7.4696197509765625
660,7.810606479644775
661,7.641469478607178
662,6.993429183959961
663,6.763151168823242
664,6.691287040710449
665,6.490744590759277
666,5.977715492248535
667,6.563581466674805
668,6.53672456741333
669,7.902716636657715
670,7.3206562995910645
671,7.878952980041504
672,7.413524627685547
673,7.767752647399902
674,7.600456714630127
675,6.958279609680176
676,6.731941223144531
677,6.652998447418213
678,6.4355010986328125
679,5.922747611999512
680,6.510483741760254
681,6.491278648376465
682,7.847708225250244
683,7.285231113433838
684,7.825770378112793
685,7.355727195739746
686,7.723049163818359
687,7.560763359069824
688,6.928462982177734
689,6.707362174987793
690,6.620575428009033
691,6.379634380340576
692,5.86597204208374
693,6.456687927246094
694,6.445659160614014
695,7.796406269073486
696,7.255668640136719
697,7.777220249176025
698,7.298929214477539
699,7.675163745880127
700,7.512292861938477
701,6.895752906799316
702,6.683432579040527
703,6.595206260681152
704,6.322944164276123
705,5.8043317794799805
706,6.394933700561523
707,6.395122528076172
708,7.749200820922852
709,7.233542442321777
710,7.737645149230957
711,7.243595123291016
712,7.622506141662598
713,7.449871063232422
714,6.856805324554443
715,6.657662391662598
716,6.577338218688965
717,6.268304824829102
718,5.74143123626709
719,6.320950508117676
720,6.333381652832031
721,7.701091766357422
722,7.218867301940918
723,7.709930419921875
724,7.192091464996338
725,7.567668914794922
726,7.375296592712402
727,6.806879043579102
728,6.619882583618164
729,6.560244083404541
730,6.21998405456543
731,5.683213233947754
732,6.243814468383789
733,6.258286952972412
734,7.646337509155273
735,7.196541786193848
736,7.6884565353393555
737,7.148134231567383
738,7.516651630401611
739,7.290132999420166
740,6.736287593841553
741,6.556246757507324
742,6.532524108886719
743,6.182345390319824
744,5.634502410888672
745,6.1667022705078125
746,6.168612003326416
747,7.58207893371582
748,7.1623945236206055
749,7.66970157623291
750,7.1122541427612305
751,7.473738670349121
752,7.2038679122924805
753,6.654180526733398
754,6.471091270446777
755,6.4874749183654785
756,6.154285430908203
757,5.599789619445801
758,6.10368537902832
759,6.076781749725342
760,7.508169174194336
761,7.112189292907715
762,7.648438453674316
763,7.082016944885254
764,7.442490577697754
765,7.130699157714844
766,6.571176528930664
767,6.374940872192383
768,6.425080299377441
769,6.131853103637695
770,5.578925609588623
771,6.064520359039307
772,5.993773460388184
773,7.434375286102295
774,7.043584823608398
775,7.618141174316406
776,7.0559797286987305
777,7.424505233764648
778,7.078408718109131
779,6.495505332946777
780,6.280725479125977
781,6.34726619720459
782,6.109354019165039
783,5.566063404083252
784,6.05512809753418
785,5.928254127502441
786,7.368899822235107
787,6.962747097015381
788,7.580441474914551
789,7.0351881980896
790,7.410878658294678
791,7.049659729003906
792,6.432692050933838
793,6.201303958892822
794,6.268728256225586
795,6.082971096038818
796,5.55714750289917
797,6.071002960205078
798,5.886483192443848
799,7.320146083831787
800,6.875148773193359
801,7.525606632232666
802,7.009640693664551
803,7.344735145568848
804,7.037529468536377
805,6.381855010986328
806,6.143277168273926
807,6.196964263916016
808,6.047482967376709
809,5.539825439453125
810,6.098167419433594
811,5.870824813842773
812,7.295402526855469
813,6.784669876098633
814,7.451030731201172
815,6.97329044342041
816,7.205521583557129
817,7.012079238891602
818,6.344525337219238
819,6.107082843780518
820,6.140174865722656
821,6.001853942871094
822,5.509676933288574
823,6.126100540161133
824,5.874903202056885
825,7.299297332763672
826,6.706319332122803
827,7.365745544433594
828,6.922359466552734
829,7.061663627624512
830,6.93593692779541
831,6.312838554382324
832,6.089851379394531
833,6.100730895996094
834,5.9511919021606445
835,5.459329605102539
836,6.1326518058776855
837,5.890318870544434
838,7.332537651062012
839,6.647299766540527
840,7.27639627456665
841,6.855877876281738
842,7.021728038787842
843,6.779202461242676
844,6.283777713775635
845,6.0910115242004395
846,6.0830793380737305
847,5.899078369140625
848,5.3942718505859375
849,6.104301452636719
850,5.89372444152832
851,7.378451347351074
852,6.613088607788086
853,7.195199489593506
854,6.774084091186523
855,6.805930137634277
856,6.601126670837402
857,6.2477922439575195
858,6.102126121520996
859,6.085521697998047
860,5.854515075683594
861,5.316095352172852
862,6.024059295654297
863,5.862258434295654
864,7.413132667541504
865,6.596587181091309
866,7.132017135620117
867,6.684711456298828
868,6.842262268066406
869,6.509524345397949
870,6.195826053619385
871,6.084019184112549
872,6.07949161529541
873,5.827661037445068
874,5.249061584472656
875,5.904814720153809
876,5.773745536804199
877,7.374195098876953
878,6.572451591491699
879,7.091608047485352
880,6.610285758972168
881,6.756248474121094
882,6.471215724945068
883,6.133608818054199
884,6.016390800476074
885,6.03972053527832
886,5.81039571762085
887,5.202743053436279
888,5.779778480529785
889,5.64927864074707
890,7.262029647827148
891,6.521543502807617
892,7.049441337585449
893,6.553293228149414
894,6.761138916015625
895,6.497296333312988
896,6.0763397216796875
897,5.924217700958252
898,5.9752302169799805
899,5.790947914123535
900,5.16581916809082
901,5.676900386810303
902,5.532330513000488
903,7.130377292633057
904,6.45567512512207
905,6.996148109436035
906,6.5069074630737305
907,6.707338809967041
908,6.530213356018066
909,6.0334367752075195
910,5.821087837219238
911,5.899994850158691
912,5.760114669799805
913,5.129761695861816
914,5.5970916748046875
915,5.438775062561035
916,7.008662223815918
917,6.3897905349731445
918,6.939945220947266
919,6.462090492248535
920,6.57257604598999
921,6.526238441467285
922,6.008118629455566
923,5.734466075897217
924,5.819340705871582
925,5.716407299041748
926,5.090237617492676
927,5.533823013305664
928,5.369174003601074
929,6.901703357696533
930,6.3277130126953125
931,6.88553524017334
932,6.419938087463379
933,6.449124336242676
934,6.522303104400635
935,5.996464729309082
936,5.675513744354248
937,5.753125190734863
938,5.670820236206055
939,5.049117565155029
940,5.484036445617676
941,5.318982124328613
942,6.817825794219971
943,6.274055480957031
944,6.8353190422058105
945,6.382418632507324
946,6.332550525665283
947,6.493696212768555
948,5.984194755554199
949,5.6349077224731445
950,5.702951431274414
951,5.628153324127197
952,5.010995864868164
953,5.445582866668701
954,5.277621269226074
955,6.752872467041016
956,6.2274169921875
957,6.787293910980225
958,6.344766616821289
959,6.187645435333252
960,6.416863441467285
961,5.978399753570557
962,5.611130237579346
963,5.663695335388184
964,5.5899810791015625
965,4.975686073303223
966,5.415927886962891
967,5.2420759201049805
968,6.696921348571777
969,6.186395645141602
970,6.741436004638672
971,6.311418533325195
972,5.993185043334961
973,6.371574401855469
974,5.9808030128479
975,5.597428798675537
976,5.630798816680908
977,5.550827980041504
978,4.945735454559326
979,5.398204803466797
980,5.217501163482666
981,6.646189212799072
982,6.147861480712891
983,6.700191974639893
984,6.284031867980957
985,5.712647438049316
986,6.370490074157715
987,6.013423919677734
988,5.613846302032471
989,5.608523368835449
990,5.514395713806152
991,4.929533004760742
992,5.407691955566406
993,5.2110466957092285
994,6.606442451477051
995,6.113865852355957
996,6.668017864227295
997,6.267669200897217
998,5.512854099273682
999,6.381463527679443
1000,6.0589141845703125
1001,5.647170543670654
1002,5.596377849578857
1003,5.484469413757324
1004,4.919747352600098
1005,5.432595252990723
1006,5.220016956329346
1007,6.58065128326416
1008,6.090182304382324
1009,6.622378826141357
1010,6.253665924072266
1011,5.407864570617676
1012,6.469452857971191
1013,6.103199005126953
1014,5.679073333740234
1015,5.589506149291992
1016,5.458981513977051
1017,4.910913944244385
1018,5.461212635040283
1019,5.2393412590026855
1020,6.570010185241699
1021,6.079721450805664
1022,6.521718978881836
1023,6.234842300415039
1024,5.379217147827148
1025,6.649078369140625
1026,6.148364067077637
1027,5.72215461730957
1028,5.5972771644592285
1029,5.422168731689453
1030,4.887502670288086
1031,5.491036891937256
1032,5.2829999923706055
1033,6.585309982299805
1034,6.092258453369141
1035,6.193765640258789
1036,6.220501899719238
1037,5.540807723999023
1038,6.849249362945557
1039,6.251387119293213
1040,5.818678379058838
1041,5.634863376617432
1042,5.380086898803711
1043,4.862758636474609
1044,5.527881622314453
1045,5.3734235763549805
1046,6.657306671142578
1047,6.163271903991699
1048,5.704999923706055
1049,6.166883945465088
1050,5.554519176483154
1051,6.970714569091797
1052,6.4358344078063965
1053,6.078670501708984
1054,5.821385383605957
1055,5.302801609039307
1056,4.778392791748047
1057,5.520931243896484
1058,5.5002570152282715
1059,6.825872421264648
1060,6.377344608306885
1061,5.611068248748779
1062,6.117011070251465
1063,5.308370590209961
1064,6.8386549949646
1065,6.557298183441162
1066,6.430734157562256
1067,6.290799140930176
1068,5.345602989196777
1069,4.686441421508789
1070,5.308433532714844
1071,5.371044158935547
1072,6.914878845214844
1073,6.687507152557373
1074,6.2059831619262695
1075,6.361528396606445
1076,5.521866798400879
1077,6.289849281311035
1078,6.104950904846191
1079,5.918302059173584
1080,6.305720806121826
1081,5.7047271728515625
1082,5.069528579711914
1083,5.441761016845703
1084,5.086042404174805
1085,6.546884059906006
1086,6.356817245483398
1087,6.269567489624023
1088,6.553946495056152
1089,6.125087261199951
1090,5.396864891052246
1091,6.059314250946045
1092,5.523077011108398
1093,5.690864562988281
1094,5.483297824859619
1095,5.07844877243042
1096,5.954423904418945
1097,5.621683597564697
1098,6.911547660827637
1099,6.004854679107666
1100,6.528039932250977
1101,6.2066497802734375
1102,5.934876918792725
1103,5.588812351226807
1104,6.051913261413574
1105,5.870716094970703
1106,5.820158958435059
1107,5.340517044067383
1108,4.7002129554748535
1109,5.374533653259277
1110,5.315826416015625
1111,6.956891059875488
1112,6.099098205566406
1113,6.671699523925781
1114,6.078533172607422
1115,5.4111762046813965
1116,5.045926094055176
1117,5.702394485473633
1118,5.478165626525879
1119,5.585362434387207
1120,5.313005447387695
1121,4.683541297912598
1122,5.108677387237549
1123,4.9112935066223145
1124,6.4564433097839355
1125,5.856452465057373
1126,6.424101829528809
1127,5.937450885772705
1128,5.271474361419678
1129,5.100766181945801
1130,5.691640853881836
1131,5.259061336517334
1132,5.3592939376831055
1133,5.178917407989502
1134,4.572981357574463
1135,5.018642425537109
1136,4.800813674926758
1137,6.275856971740723
1138,5.781359672546387
1139,5.664027214050293
1140,5.887484550476074
1141,5.206826210021973
1142,5.490654468536377
1143,5.740324020385742
1144,5.234171390533447
1145,5.375676155090332
1146,5.1341552734375
1147,4.506000518798828
1148,4.9761576652526855
1149,4.759899139404297
1150,6.227627277374268
1151,5.7722554206848145
1152,5.33085298538208
1153,5.878800392150879
1154,5.1924333572387695
1155,4.908186912536621
1156,5.731077194213867
1157,5.2507100105285645
1158,5.417878150939941
1159,5.140097141265869
1160,4.495791435241699
1161,4.976850509643555
1162,4.733068466186523
1163,6.20717716217041
1164,5.775789260864258
1165,5.36564826965332
1166,5.896332740783691
1167,5.251861572265625
1168,4.535186767578125
1169,5.685380935668945
1170,5.203699588775635
1171,5.413200855255127
1172,5.1710734367370605
1173,4.536272048950195
1174,5.03378438949585
1175,4.717272758483887
1176,6.180670738220215
1177,5.731655120849609
1178,5.358219623565674
1179,5.93202018737793
1180,5.359495162963867
1181,4.58640718460083
1182,5.6076860427856445
1183,5.111859321594238
1184,5.29506778717041
1185,5.12565803527832
1186,4.554343223571777
1187,5.153263092041016
1188,4.764649391174316
1189,6.192925453186035
1190,5.644197463989258
1191,5.2290544509887695
1192,5.917192459106445
1193,5.444811820983887
1194,4.692687034606934
1195,5.564216136932373
1196,5.107935428619385
1197,5.244315147399902
1198,5.032697677612305
1199,4.492037296295166
1200,5.1966023445129395
1201,4.863536834716797
1202,6.296156883239746
1203,5.587863922119141
1204,5.016583442687988
1205,5.815726280212402
1206,5.404149055480957
1207,4.709799289703369
1208,5.519830703735352
1209,5.1403069496154785
1210,5.258730888366699
1211,4.9660844802856445
1212,4.3958740234375
1213,5.092475414276123
1214,4.862013816833496
1215,6.383594512939453
1216,5.5998148918151855
1217,5.056685924530029
1218,5.714287757873535
1219,5.283120155334473
1220,4.621646881103516
1221,5.4562482833862305
1222,5.12100887298584
1223,5.2417192459106445
1224,4.934134483337402
1225,4.339162349700928
1226,4.948105812072754
1227,4.73856258392334
1228,6.315238952636719
1229,5.582613945007324
1230,5.229217529296875
1231,5.653782844543457
1232,5.152965545654297
1233,4.472385883331299
1234,5.3953633308410645
1235,5.017174243927002
1236,5.1581830978393555
1237,4.903485298156738
1238,4.301963806152344
1239,4.835231781005859
1240,4.594021797180176
1241,6.166386604309082
1242,5.513821601867676
1243,5.005861282348633
1244,5.617506980895996
1245,5.015915870666504
1246,4.297204494476318
1247,5.37779426574707
1248,4.905057430267334
1249,5.061399459838867
1250,4.859358787536621
1251,4.258938789367676
1252,4.746807098388672
1253,4.479962348937988
1254,6.010125637054443
1255,5.429897308349609
1256,4.664477348327637
1257,5.587948322296143
1258,4.878214359283447
1259,4.131311416625977
1260,5.44933557510376
1261,4.895709991455078
1262,5.034268379211426
1263,4.814390659332275
1264,4.211396217346191
1265,4.690789222717285
1266,4.435275554656982
1267,5.920279502868652
1268,5.379856109619141
1269,4.620028018951416
1270,5.557973861694336
1271,4.788300037384033
1272,4.0326690673828125
1273,5.5234479904174805
1274,4.971681594848633
1275,5.077292442321777
1276,4.7775492668151855
1277,4.1667656898498535
1278,4.6659369468688965
1279,4.431224346160889
1280,5.896871566772461
1281,5.369400978088379
1282,4.619598388671875
1283,5.531223297119141
1284,4.734921455383301
1285,3.9745683670043945
1286,5.5618181228637695
1287,5.046826362609863
1288,5.139176368713379
1289,4.7459259033203125
1290,4.1305437088012695
1291,4.64779806137085
1292,4.431952953338623
1293,5.891268253326416
1294,5.378827095031738
1295,4.639052391052246
1296,5.497049808502197
1297,4.711226463317871
1298,3.9410319328308105
1299,5.571383476257324
1300,5.0966339111328125
1301,5.1959028244018555
1302,4.727394104003906
1303,4.102190971374512
1304,4.614874839782715
1305,4.4154863357543945
1306,5.881772994995117
1307,5.39955997467041
1308,4.687022686004639
1309,5.45878791809082
1310,4.7205424308776855
1311,3.934298515319824
1312,5.532906532287598
1313,5.076665878295898
1314,5.217344284057617
1315,4.729814529418945
1316,4.090507507324219
1317,4.576106071472168
1318,4.362844944000244
1319,5.852997779846191
1320,5.415816307067871
1321,4.7574920654296875
1322,5.389659881591797
1323,4.768342971801758
1324,3.9582769870758057
1325,5.44357967376709
1326,4.972833633422852
1327,5.182060718536377
1328,4.759360313415527
1329,4.1173996925354
1330,4.568028450012207
1331,4.2945756912231445
1332,5.802952766418457
1333,5.41257381439209
1334,4.834700107574463
1335,5.176523208618164
1336,4.860349655151367
1337,4.0068678855896
1338,5.371575832366943
1339,4.860888481140137
1340,5.109829902648926
1341,4.80361795425415
1342,4.182161331176758
1343,4.63957405090332
1344,4.266290664672852
1345,5.755347728729248
1346,5.379267692565918
1347,4.885812759399414
1348,5.027408599853516
1349,5.005530834197998
1350,4.1203227043151855
1351,5.2992143630981445
1352,4.750700950622559
1353,4.991694450378418
